---------------------------------------------------------------------------------------------------------------
Benchmark                                                     Time             CPU   Iterations UserCounters...
BM_MallocAllocateFree/65536/real_time/threads:2            13.4 ns         26.7 ns     52282160 bytes_per_second=4.46096Ti/s items_per_second=74.8424M/s
BM_MallocAllocateFree/65536/real_time/threads:4            6.85 ns         27.4 ns    108003004 bytes_per_second=8.69901Ti/s items_per_second=145.945M/s
BM_MallocAllocateFree/65536/real_time/threads:8            3.52 ns         28.1 ns    201132816 bytes_per_second=16.9507Ti/s items_per_second=284.385M/s
BM_MallocAllocateFree/131072/real_time/threads:2           11.1 ns         22.3 ns     62684400 bytes_per_second=10.6961Ti/s items_per_second=89.7257M/s
BM_MallocAllocateFree/131072/real_time/threads:4           5.59 ns         22.4 ns    124857032 bytes_per_second=21.3329Ti/s items_per_second=178.953M/s
BM_MallocAllocateFree/131072/real_time/threads:8           3.60 ns         28.8 ns    209732816 bytes_per_second=33.1381Ti/s items_per_second=277.983M/s
BM_MallocAllocateFree/262144/real_time/threads:2           11.4 ns         22.8 ns     56985150 bytes_per_second=20.9457Ti/s items_per_second=87.8526M/s
BM_MallocAllocateFree/262144/real_time/threads:4           5.64 ns         22.6 ns    121582136 bytes_per_second=42.2449Ti/s items_per_second=177.188M/s
BM_MallocAllocateFree/262144/real_time/threads:8           3.50 ns         28.0 ns    195116640 bytes_per_second=68.0714Ti/s items_per_second=285.512M/s
BM_MemoryPoolAllocateFree/8/real_time/threads:2            3.14 ns         6.28 ns    223706696 bytes_per_second=2.37395Gi/s items_per_second=318.626M/s
BM_MemoryPoolAllocateFree/8/real_time/threads:4            1.59 ns         6.35 ns    449114172 bytes_per_second=4.6932Gi/s items_per_second=629.91M/s
BM_MemoryPoolAllocateFree/8/real_time/threads:8            1.05 ns         8.37 ns    727806440 bytes_per_second=7.1207Gi/s items_per_second=955.724M/s
BM_MemoryPoolAllocateFree/16/real_time/threads:2           3.14 ns         6.28 ns    225465384 bytes_per_second=4.74788Gi/s items_per_second=318.625M/s
BM_MemoryPoolAllocateFree/16/real_time/threads:4           1.63 ns         6.52 ns    433431704 bytes_per_second=9.13879Gi/s items_per_second=613.294M/s
BM_MemoryPoolAllocateFree/16/real_time/threads:8          0.978 ns         7.83 ns    715814624 bytes_per_second=15.2322Gi/s items_per_second=1.02221G/s
BM_MemoryPoolAllocateFree/32/real_time/threads:2           3.13 ns         6.26 ns    221954702 bytes_per_second=9.51866Gi/s items_per_second=319.393M/s
BM_MemoryPoolAllocateFree/32/real_time/threads:4           1.60 ns         6.39 ns    447499104 bytes_per_second=18.6618Gi/s items_per_second=626.186M/s
BM_MemoryPoolAllocateFree/32/real_time/threads:8          0.994 ns         7.95 ns    733590880 bytes_per_second=29.9914Gi/s items_per_second=1.00634G/s
BM_MemoryPoolAllocateFree/64/real_time/threads:2           3.17 ns         6.34 ns    225631088 bytes_per_second=18.8169Gi/s items_per_second=315.695M/s
BM_MemoryPoolAllocateFree/64/real_time/threads:4           1.59 ns         6.38 ns    441981408 bytes_per_second=37.3873Gi/s items_per_second=627.254M/s
BM_MemoryPoolAllocateFree/64/real_time/threads:8          0.971 ns         7.77 ns    747807952 bytes_per_second=61.3932Gi/s items_per_second=1.03001G/s
BM_MemoryPoolAllocateFree/128/real_time/threads:2          3.14 ns         6.28 ns    223681652 bytes_per_second=37.9518Gi/s items_per_second=318.363M/s
BM_MemoryPoolAllocateFree/128/real_time/threads:4          1.63 ns         6.50 ns    445021116 bytes_per_second=73.3513Gi/s items_per_second=615.315M/s
BM_MemoryPoolAllocateFree/128/real_time/threads:8          1.03 ns         8.21 ns    778614528 bytes_per_second=116.229Gi/s items_per_second=975.001M/s
